L_id	headword	headword_slp1	source	source_slp1	source_class	is_root	source_gloss_de	deriv_marker	context
1356	atibhāva	atiBAva	bhū	BU	root	True		von	{#atiBAva#}¦ (von {#BU#} mit {#ati#}) m. : {#na kAlasyAtiBAvo 'sti kftAnta
1363	atimati	atimati	man	man	root	True		von	{#a/timati#}¦ (von {#man#} mit {#ati#}) f. : {#ni zU na\mAti^mati\M kaya^sy
1369	atimāna	atimAna	man	man	root	True		von	{#atimAna#}¦ (von {#man#} mit {#ati#}) m. : {#parABavasya hEtanmuKaM yadat
1371	atimānin	atimAnin	man	man	root	True		von	{#atimAnin#}¦ (von {#man#} mit {#ati#}) adj.  R. 3,24,17.
1375	atimukta	atimukta	muc	muc	root	True		von	{#a/timukta#}¦ (von {#muc#} mit {#ati#})  1〉 adj.  a〉 , mit dem acc.: {#ete\
1383	atimodā	atimodA	ati	ati	root	True		von	{#atimodA#}¦ (von {#ati#} + {#moda#}) f. N. eines Baumes mit ausgezeichnet
1394	atirasā	atirasA	ati	ati	root	True		von	{#atirasA#}¦ (von {#ati#} + {#rasa#}) f. Name verschiedener Pflanzen:  1〉
1407	atireka	atireka	ric	ric	root	True		von	{#atireka#}¦ (von {#ric#} mit {#ati#}) m.  1〉 : {#somAtireke#} [Page1-0102
1423	ativartin	ativartin	vad	vad	root	True		von	{#ativartin#}¦ (von {#vad#} mit {#ati#}) adj.  1〉 : {#sAgaraM cAtivartinAm#}
1425	ativāda	ativAda	vad	vad	root	True		von	{#ativAda#}¦ (von {#vad#} mit {#ati#}) m.  1〉  RAMĀN._zu_AK._im_ŚKDR. {#at
1427	ativāhika	ativAhika	ati	ati	root	True		von	{#ativAhika#}¦ (von {#ati#} + {#vAha#})  1〉 adj. : {#sUkzmaSarIram#} COLEBR.
1428	ativāhya	ativAhya	vah	vah	root	True		von	{#ativAhya#}¦ (von {#vah#} mit {#ati#})  1〉 adj. . — 2〉 n. : {#niSAtivAhyay
1430	atividdha	atividDa	vyadh	vyaD	root	True		von	s. von {#vyaD#} mit {#ati#})  R. 2,9,51.
1434	ativiṣādin	ativizAdin	sad	sad	root	True		von	in#}¦ ({#ati#} + {#vizAdin#} [von {#sad#} mit {#vi#}] oder {#ati, viza, Adin#}) m. N. pr.
1440	ativoḍhar	ativoQar	vah	vah	root	True		von	ivoQa/r#}¦ (nom. ag. von {#vah#} mit {#ati#})  (acc.) : {#agnirvE paTo 'tivoQA sa enAnativ
1443	ativyādhin	ativyADin	vyadh	vyaD	root	True		von	{#ativyADi/n#}¦ (von {#vyaD#} mit {#ati#}) adj. : {#rAja\nya^H SUra^ iza\vyo^
1452	atiśaya	atiSaya	śī	SI	root	True		von	{#atiSaya#}¦ (von {#SI#} mit {#ati#})  1〉 m.  AK. 1,1,1,61. 3,3,1. H. 1506
1453	atiśayana	atiSayana	śī	SI	root	True		von	{#atiSayana#}¦ (von {#SI#} mit {#ati#})  1〉 adj. f. {#I#} : {#CAyA#} R. 2,10
1459	atiśāyana	atiSAyana	śī	SI	root	True		von	{#atiSAyana#}¦ (von {#SI#} mit {#ati#}) n. = {#atiSaya#} 1. ŚABDAR._im_ŚKDR.
1460	atiśāyin	atiSAyin	śī	SI	root	True		von	{#atiSAyin#}¦ (von {#SI#} mit {#ati#}) adj. : {#suzamA sA (SoBA) atiSAyinI#
1463	atiśeṣa	atiSeza	śiṣ	Siz	root	True		von	{#atiSeza#}¦ (von {#Siz#} mit {#ati#}) m. : {#sa ha KAditvAtiSezAYjAyAyA#}
1471	atiṣṭhant	atizWant	sthā	sTA	root	True		von	#a#} + {#tizWant#} von {#sTA#}) adj. : {#ati^zWantama\pasyaM1^\ na sarga^m#} ṚV. 10,89,2.
1472	atiṣṭhā	atizWA	sthā	sTA	root	True		von	{#atizWA/#}¦ (von {#sTA#} mit {#ati#})  1〉 adj.  ŚAT. BR. 14,5,1,2. = BṚH.
1473	atiṣṭhāvan	atizWAvan	sthā	sTA	root	True		von	{#atizWA/van#}¦ (von {#sTA#} mit {#ati#}) adj. : {#tezAM trayo 'kAmayantAtizW
1476	atisaṃdham	atisaMDam	ati	ati	root	True		von	{#atisaMDa/m#}¦ (von {#ati#} + {#saMDA#}) adv. : {#atisaMDaM#} (Schol.: {#saM
1477	atisaṃdhāna	atisaMDAna	dhā	DA	root	True		von	{#atisaMDAna#}¦ (von {#DA#} mit {#ati#} + {#sam#}) n. , compon. mit seinem Ob
1485	atisāmyā	atisAmyA	ati	ati	root	True		von	{#atisAmyA#}¦ (von {#ati#} + {#sAmya#}) f.  Rubia Manjith {#(maYjizWA), lat
1486	atisāyam	atisAyam	ati	ati	root	True		von	{#atisAyam#}¦ (von {#ati#} + {#sAya#}) adv.  M. 4,62. 140.
1512	atītvan	atItvan	i	i	root	True		von	{#atI/tvan#}¦ (von {#i#} mit {#ati#}) adj. f. {#˚tvarI#}  VS. 30,14.
1529	atṛṇyā	atfRyA	a	a	root	True		von	{#atfRyA/#}¦ (von 3. {#a#} + {#tfRa#}) f.  P. 6,2,156, Sch.
1538	atejaska	atejaska	a	a	root	True		von	{#ateja/ska#}¦ (von 3. {#a#} + {#tejas#}) adj.  ŚAT. BR. 14,6,8,8. = BṚH. ĀR
1541	atka	atka	at	at	root	True		von	
1543	attar	attar	ad	ad	root	True		von	{#atta/r#}¦ (von 1. {#ad#}) m.  AV. 6,142,3. {#sarvasyEtasyAttA Bavati#}
1545	attavya	attavya	ad	ad	root	True		von	}¦ (part. fut. pass. von 1. {#ad#}) : {#tadbrAhmaRena nAttavyam#} M. 11,95. 160.
1547	atti	atti	ad	ad	root	True		von	1. {#a/tti#}¦ (von 1. {#ad#}) adj. : {#va\gevA\trirvAcA hya\nnamadyate\ 'ttirha vE nA\
1550	atna	atna	at	at	root	True		von	{#atna/#}¦ (von 1. {#at#}) m.  Uṇ. 3,6. — Vgl. {#atnu#}.
1551	atnu	atnu	at	at	root	True		von	{#atnu#}¦ (von 1. {#at#}) m.  UṆĀDIK._im_ŚKDR. — Vgl. {#atna#}.
1552	atya	atya	at	at	root	True		von	{#a/tya#}¦ (von 1. {#at#}) m. , ein gewählter Name für  NAIGH. 1,14. {#a
1571	atyaya	atyaya	i	i	root	True		von	{#atyaya#}¦ (von {#i#} mit {#ati#}) m.  1〉  ({#atikrama#}) P. 2,1,6. AK.
1573	atyayin	atyayin	i	i	root	True		von	{#atyayin#}¦ (von {#i#} mit {#ati#}) adj.  P. 3,2,157.
1587	atyādhāna	atyADAna	dhā	DA	root	True		von	{#atyADAna#}¦ (von {#DA#} mit {#ati#} + {#A#}) n.  P. 1,4,75. (vgl. Sch. zu
1589	atyāya	atyAya	i	i	root	True		von	{#atyA/ya#}¦ (von {#i#} mit {#ati#})  1〉 adj.  P. 3,1,141. VOP. 26,37. — 2
1593	atyāśramin	atyASramin	ati	ati	root	True		von	{#atyASramin#}¦ (von {#ati#} + {#ASrama#}) adj.  Āśrama  ŚVETĀŚV. UP. 6,21. K
1595	atyāhita	atyAhita	dhā	DA	root	True		von	{#atyAhita#}¦ (von {#DA#} mit {#ati#} + {#A#}) n.  ŚĀK. CH. 140,15; vgl. di
1607	atra	atra	a	a	root	True		von	1. {#a/tra#}¦ (von 2. {#a#} b) adv.  1〉 loc. von {#idam#} und zwar  a〉 mit subst. Bed.
1608	atra	atra	ad	ad	root	True		von	#attra#}, von 1. {#ad#}) m. , Bezeichnung von Dämonen: {#yA na^ upe\ze a\trEH . ha\tema^sa
1609	atra	atra	ad	ad	root	True		von	#attra#}, von 1. {#ad#}) n. : {#atrA^RyasmE pa\dBiH saM Ba^ranti#} ṚV. 10,79,2.
1615	atri	atri	ad	ad	root	True		von	}¦ (etym. {#attri#}, von 1. {#ad#}) = {#atrin#} Uṇ. 4,69.  1〉 adj. : {#atri\manu^ sva\rAjy
1620	atrin	atrin	ad	ad	root	True		von	¦ (etym. {#attrin#}, von 1. {#ad#}) = {#a/tri#} Uṇ. 4,69. adj.  (von Dämonen): {#ja\hI nya
1629	atvaramāṇa	atvaramARa	tvar	tvar	root	True		von	#} + {#tvaramARa#} von {#tvar#}) m. {#saMjYAyAm#} gaṇa {#cArvAdi#}.
1631	atsaruka	atsaruka	a	a	root	True		von	{#atsaruka#}¦ (von 3. {#a#} + {#tsaru#}) adj. Beiwort eines Bechers ({#cama
1632	atha	aTa	a	a	root	True		von	{#a/Ta#}¦ (von 2. {#a#} b. Die Dehnung [{#aTA#}] im Veda unterliegt den
1632	atha	aTa	tu	tu	root	True		von	vasA\tAra^micCA\daTo\ ayu^ktaM yunajadvava\nvAn#} ṚV. 10,27,9. — γ〉 : {#vAto\ vi vAtya\gra
1657	ada	ada	ad	ad	root	True		von	{#ada#}¦ (von 1. {#ad#}) adj. f. {#I#} , am Ende einer Zusammens.: {#m
1659	adaka	adaka	ad	ad	root	True		von	{#adaka#}¦ (von 1. {#ad#}) adj. , am Ende einer Zusammens.; s. {#puruzAd
1665	adatka	adatka	a	a	root	True		von	{#adatka#}¦ (von 3. {#a#} + {#dant#}) adj.  CHĀND. UP. 8,14.
1667	adatrayā	adatrayA	a	a	root	True		von	instr. f. von 3. {#a#} + {#datra#}) adv. : {#a\da\tra\yA da^yate\ vAryA^Ri#}  ṚV. 5,49,3.
1669	adana	adana	ad	ad	root	True		von	{#a/dana#}¦ (von 1. {#ad#}) n.  1〉  H. 424. VOP. 26,130. {#ninditAnnAdana
1670	adant	adant	ad	ad	root	True	essen	von	von {#ad#}  ṚV. 10,4,4. u. s. w.
1672	adantaka	adantaka	a	a	root	True		von	{#ada/ntaka#}¦ (von 3. {#a#} + {#danta#}) adj. , von Pūṣan ŚAT. BR. 1,7,4,7.
1673	adantya	adantya	a	a	root	True		von	{#adantya/#}¦ (von 3. {#a#} + {#danta#}) n.  P. 6,2,156, Sch.
1674	adabdha	adabDa	dambh	damB	root	True		von	{#a#} + {#dabDa#} von {#damB#}) adj.  1〉  ṚV. 4,55,3. 6,48,10. {#go\pAH#} 6,7,7. 8,7. {#p
1696	adas	adas	ad	ad	root	True		von	3. {#adas#}¦ (von 1. {#ad#}) adj. , im comp. {#riSAdas#}; s. d.
1705	adāyika	adAyika	a	a	root	True		von	{#adAyika#}¦ (von 3. {#a#} + {#dAya#}) adj. : {#adAyikaM rAjagAmi#} KĀTY._
1714	adikka	adikka	a	a	root	True		von	{#adi/kka#}¦ (von 3. {#a#} + {#diS#}) adj. : {#te\ devA a\surAntsapa\tnAnB
1720	aditsant	aditsant	dā	dA	root	True		von	om desid. von {#dA#}) adj. : {#adi^tsantaM cidAGfRe\ pUza\ndAnA^ya codaya#} ṚV. 6,53,3. VS
1747	adevaka	adevaka	a	a	root	True		von	{#ade/vaka#}¦ (von 3. {#a#} + {#deva#}) adj. : {#AhutayaH#} ŚAT. BR. 3,1,4,
1763	adga	adga	ad	ad	root	True		von	{#a/dga#}¦ (von 1. {#ad#}) m.  Uṇ. 1,122.
1764	addhā	adDA	a	a	root	True	b.	von	
1764	addhā	adDA	i	i	root	True		von	
1780	adman	adman	ad	ad	root	True		von	{#a/dman#}¦ (von 1. {#ad#}) n. : {#A svamadma^ yu\vamA^naH#} ṚV. 1,58,2.
1781	admani	admani	ad	ad	root	True		von	{#adma/ni#}¦ (von 1. {#ad#}) m.  Uṇ. 2,101.
1783	admara	admara	ad	ad	root	True		von	{#admara/#}¦ (von 1. {#ad#}) adj.  P. 3,2,160. VOP. 26,150. AK. 3,1,20. H.
1787	adya	adya	ad	ad	root	True		von	1. {#adya#}¦ (von 1. {#ad#})  1〉 adj. : {#tadadyaM BUtimicCatA#} PAÑCAT. IV, 79; vgl.
1788	adya	adya	dyu	dyu	root	True		von	
1835	advan	advan	ad	ad	root	True		von	{#advan#}¦ (von 1. {#ad#}) adj. , am Ende eines comp.; s. {#agrAdvan#}.
1848	adveṣarāgin	advezarAgin	a	a	root	True		von	{#advezarAgin#}¦ (von 3. {#a#} + {#dvezarAga#} [{#dveza#} + {#rAga#}]) adj.  M
1871	adhara	aDara	diś	diS	root	True		von	
1887	adharedyus	aDaredyus	div	div	root	True		von	ivas#} gen. von {#div#}) adv. P. 5,3,22. VOP. 7,103. AK. 3,5,21.  (Gegens. {#uttaredyus#})
1911	adhāraṇaka	aDAraRaka	a	a	root	True		von	{#aDAraRaka#}¦ (von 3. {#a#} + {#DAraRa#}) adj. : {#tadaDAraRakaM mamEtatsTA
1917	adhika	aDika	adhi	aDi	root	True		von	{#a/Dika#}¦ (von 1. {#aDi#}) P. 5,2,73.  1〉 adj.  a〉 : {#stutaSastre aDik
1943	adhikrama	aDikrama	kram	kram	root	True		von	{#aDikrama#}¦ (von {#kram#} mit {#aDi#}) m.  H. 1511.
1944	adhikṣit	aDikzit	kṣi	kzi	root	True		von	{#aDikzi/t#}¦ (von {#kzi#} mit {#aDi#}) m. : {#vi\SAmA\sAmaBa^yAnAmaDi\kzit
1945	adhikṣepa	aDikzepa	kṣip	kzip	root	True		von	{#aDikzepa#}¦ (von {#kzip#} mit {#aDi#}) m.  AK. 3,4,106. P. 5,1,134, Sch.
1946	adhigantar	aDigantar	gam	gam	root	True		von	{#aDigantar#}¦ (von {#gam#} mit {#aDi#}) m. : {#aprajYAyamAnaM vittaM yo 'Di
1952	adhigartya	aDigartya	adhi	aDi	root	True		von	{#a/Digartya#}¦ (von 1. {#aDi#} + {#garta#}) adj. : {#sa\nema\ maDvo\ aDi^gar
1953	adhigava	aDigava	adhi	aDi	root	True		von	{#aDigava/#}¦ (von 1. {#aDi#} + {#go#}) adj. : {#e\tadvA u\ svAdI^yo\ yada^
1955	adhicaṅkrama	aDicaNkrama	kram	kram	root	True		von	rama#}¦ (vom intens. von {#kram#} mit {#aDi#}) adj. : {#Ka\qUre^ 'DicaNkramAM Karvi^kAM Ka
1956	adhicaraṇa	aDicaraRa	car	car	root	True		von	{#aDicaraRa#}¦ (von {#car#} mit {#aDi#}) n. : {#svaDicaraRA#} ŚAT. BR. 1,9,1
1957	adhija	aDija	jan	jan	root	True		von	{#aDija#}¦ (von {#jan#} mit {#aDi#}) adj. P. 3,2,101, Sch.
1962	adhijyotiṣam	aDijyotizam	adhi	aDi	root	True		von	{#aDijyotizam#}¦ (von 1. {#aDi#} + {#jyotis#}) adv.  (dahin gehören: {#agniH,
1963	adhitya	aDitya	adhi	aDi	root	True		von	{#aDitya#}¦ (von 1. {#aDi#}) adj. , davon:
1969	adhidevana	aDidevana	div	div	root	True		von	{#aDide/vana#}¦ (von {#div#} mit {#aDi#}) n. : {#yAM te^ ca\kruH sa\BAyA\M yA
1972	adhidaivatam	aDidEvatam	adhi	aDi	root	True		von	{#aDidEvatam#}¦ (von 1. {#aDi#} + {#dEvata#}) adv.  ŚAT. BR. 14,4,3,33. 5,3,5
1979	adhipatham	aDipaTam	adhi	aDi	root	True		von	{#aDipaTa/m#}¦ (von 1. {#aDi#} + {#paTa#}) adv. : {#nADipaTaM kuryAt (SmaSAn
1983	adhipūtabhṛtam	aDipUtaBftam	adhi	aDi	root	True		von	{#aDipUtaBftam#}¦ (von 1. {#aDi#} + {#pUtaBf#} [{#pUta#} + {#Bft#}]) adv.  (Som
1985	adhiprajam	aDiprajam	adhi	aDi	root	True		von	{#aDiprajam#}¦ (von {#aDi#} + {#prajA#}) adv.  TAITT. UP. 1,3,1. 2.
1987	adhibhū	aDiBU	bhū	BU	root	True	sein	von	{#aDiBU#}¦ (von {#BU#}  mit {#aDi#}) m.  AK. 3,1,11. H. 358.
1989	adhibhūtam	aDiBUtam	adhi	aDi	root	True		von	{#aDiBUtam#}¦ (von 1. {#aDi#} + {#BUta#}) adv.  ŚAT. BR. 14,6,7,19. (= BṚH.
1991	adhimantha	aDimanTa	manth	manT	root	True		von	{#aDimanTa#}¦ (von {#manT#} mit {#aDi#}) m. , woher auch der Name: {#netram
1997	adhimukti	aDimukti	muc	muc	root	True		von	{#aDimukti#}¦ (von {#muc#} mit {#aDi#}) m.  (buddh.) BURN. Intr. I, 268, N.
1999	adhimuhya	aDimuhya	muh	muh	root	True		von	
2012	adhiropaṇa	aDiropaRa	ruh	ruh	root	True		von	paRa#}¦ (vom causat. von {#ruh#} mit {#aDi#}) n. : {#sApi sehe tadatyugrarAkzasAMSADiropaR
2013	adhirohaṇa	aDirohaRa	ruh	ruh	root	True		von	{#aDirohaRa#}¦ (von {#ruh#} mit {#aDi#})  1〉 n. , mit dem Object componirt:
2014	adhirohiṇī	aDirohiRI	ruh	ruh	root	True		von	(von {#aDirohin#} und dieses von {#ruh#} mit {#aDi#}) f.  AK. 2,2,17. H. 1013.
2015	adhilokam	aDilokam	adhi	aDi	root	True		von	{#aDiloka/m#}¦ (von 1. {#aDi#} + {#loka#}) adv.  ({#pfTivI, dyo, AkASa, vAyu
2016	adhivaktar	aDivaktar	vac	vac	root	True		von	{#aDivakta/r#}¦ (von {#vac#} mit {#aDi#}) adj. : {#trA\tAra^M tvA ta\nUnA^M h
2019	adhivāka	aDivAka	vac	vac	root	True		von	{#aDivAka/#}¦ (von {#vac#} mit {#aDi#}) m. : {#tamidDane^zu hi\tezva^DivA\k
2026	adhivāhana	aDivAhana	vah	vah	root	True		von	{#aDivAhana#}¦ (von {#vah#} mit {#aDi#}) m. N. pr. ein Sohn Angaʼs, der sons
2028	adhividyam	aDividyam	adhi	aDi	root	True		von	{#aDividyam#}¦ (von 1. {#aDi#} + {#vidyA#}) adv.   TAITT. UP. 1,3,1—3.
2030	adhivedam	aDivedam	adhi	aDi	root	True		von	{#aDiveda/m#}¦ (von 1. {#aDi#} + {#veda#}) adv.  Vedaʼs ŚAT. BR. 14,6,7,17.
2031	adhiśrayaṇa	aDiSrayaRa	śrī	SrI	root	True		von	{#aDiSrayaRa#}¦ (von {#SrI#} mit {#aDi#})  1〉 n.  KĀTY. ŚR. 4,15,25. 6,2,5. 1
2033	adhiśrayitavai	aDiSrayitavE	śrī	SrI	root	True		von	n {#˚tu#} und dieses von {#SrI#} mit {#aDi#}) : {#ya\dyu tanna\ vindedyatpa\ceda\pi go\rev
2035	adhiṣṭhātar	aDizWAtar	sthā	sTA	root	True		von	zWAta/r#}¦ (nom. ag. von {#sTA#} mit {#aDi#}) :  1〉 : {#bf\hanne^zAmaDizWA\tAnti\kAdi^va p
2036	adhiṣṭhāna	aDizWAna	sthā	sTA	root	True		von	{#aDizWA/na#}¦ (von {#sTA#} mit {#aDi#}) n.  1〉 ; in übertr. Bedeutung: , =
2037	adhiṣṭhāyaka	aDizWAyaka	sthā	sTA	root	True		von	{#aDizWAyaka#}¦ (von {#sTA#} mit {#aDi#}) adj. : {#tadaDizWAyakAH surAH#} ({#
2038	adhistri	aDistri	adhi	aDi	root	True		von	{#aDistri#}¦ (von 1. {#aDi#} + {#strI#}) adv.  P. 2,1,6, Sch.
2043	adhīti	aDIti	i	i	root	True		von	{#a/DIti#}¦ (von {#i#} mit {#aDi#}) f.  1〉 : {#nU te\ pUrva\syAva^so\ aDI
2045	adhīna	aDIna	adhi	aDi	root	True		von	{#aDI/na#}¦ (von 1. {#aDi#}) adj. f. {#A#}  AK. 3,1,16. am Ende eines com
2056	adhura	aDura	a	a	root	True		von	{#aDura#}¦ (von 3. {#a#} + {#Dur#}) adj. VOP. 6,90.
2057	adhūmaka	aDUmaka	a	a	root	True		von	{#aDUmaka#}¦ (von 3. {#a#} + {#DUma#}) adj.  KAṬHOP. 4,13.
2094	adhyaṇḍā	aDyaRqA	adhi	aDi	root	True		von	{#aDyaRqA#}¦ (von 1. {#aDi#} + {#aRqa#}) f. Name einer Pflanze;  a〉 Carpop
2095	adhyadhikṣepa	aDyaDikzepa	kṣip	kzip	root	True		von	{#aDyaDikzepa#}¦ (von {#kzip#} mit {#aDi#} + {#aDi#}) m. , mit dem gen. des Ob
2097	adhyayana	aDyayana	i	i	root	True		von	{#aDyayana#}¦ (von {#i#} mit {#aDi#}) n.  P. 2,4,5. 4,4,63. 5,1,58. {#vedAn
2098	adhyayanīya	aDyayanIya	i	i	root	True		von	#}¦ part. fut. pass. von {#i#} mit {#aDi#} VOP. 26,25.
2127	adhyāṇḍā	aDyARqA	adhi	aDi	root	True		von	{#a/DyARqA#}¦ (von 1. {#aDi#} + {#ARqa#}) f. N. einer Pflanze (s. {#aDyaRqA
2128	adhyātma	aDyAtma	adhi	aDi	root	True		von	1. {#aDyAtma#}¦ (von 1. {#aDi#} + {#Atman#}) n. SIDDH. K. 249,a,14.  AK. 3,4,146. {#aDyA
2135	adhyāpaka	aDyApaka	i	i	root	True		von	{#aDyApaka#}¦ (von {#i#} im caus. mit {#aDi#}) m.  AK. 2,7,6. Puruṣottama h
2137	adhyāpayitar	aDyApayitar	i	i	root	True		von	{#aDyApayitar#}¦ (von {#i#} im caus. mit {#aDi#}) m.  ṚV. PRĀT. 15,4.
2139	adhyāpya	aDyApya	i	i	root	True		von	}¦ (part. fut. pass. von {#i#} im caus. mit {#aDi#}) adj.  M. 2,70. 109. YĀJÑ. 1,28.
2140	adhyāya	aDyAya	i	i	root	True		von	{#aDyAya/#}¦ (von {#i#} mit {#aDi#}) P. 3,3,21. 122. 6,2,144.  1〉 adj. : {
2143	adhyāyin	aDyAyin	i	i	root	True		von	{#aDyAyin#}¦ (von {#i#} mit {#aDi#}) adj.  P. 4,4,71. {#sahADyAyin#}  VIṢṆ
2145	adhyāropa	aDyAropa	ruh	ruh	root	True		von	{#aDyAropa#}¦ (von {#ruh#} im caus. mit {#aDi#} + {#A#}) m.  1〉 . — 2〉 : {#
2146	adhyāvāpa	aDyAvApa	vap	vap	root	True		von	{#aDyAvApa#}¦ (von {#vap#} mit {#aDi#} + {#A#}) m.  KĀTY. ŚR. 7,7,19.
2147	adhyāvāhanika	aDyAvAhanika	vah	vah	root	True		von	
2149	adhyāsana	aDyAsana	ās	As	root	True		von	{#aDyAsana#}¦ (von {#As#} mit {#aDi#}) n. ; dadurch wird AK. 3,4,128. H. an
2157	adhyūḍha	aDyUQa	vah	vah	root	True		von	{#aDyUQa#}¦ (von {#vah#} mit {#aDi#})  1〉 adj.  a〉 : {#iyamevargAgniH sAm
2158	adhyūdhnī	aDyUDnI	adhi	aDi	root	True		von	{#aDyUDnI#}¦ (von 1. {#aDi#} + {#UDan#}) f. : {#UvaDyavasADyUDnIvanizwuzu
2159	adhyetar	aDyetar	i	i	root	True		von	aDyetar#}¦ (nom. ag. von {#i#} mit {#aDi#})  ṚV. PRĀT. 15,4. SIDDH. K._zu_P. 4,2,60. und z
2160	adhyetavya	aDyetavya	i	i	root	True		von	#}¦ part. fut. pass. von {#i#} mit {#aDi#} VOP. 26,25.
2199	an	an	an	an	root	True		von	} (von {#prA˚#} abhängig) BHAṬṬ. 9,101. {#prARiRat#} P. 8,4,21, Sch. — Desid. {#prARiRizat
2201	ana	ana	an	an	root	True		von	2. {#ana#}¦ (von 2. {#an#}) m. : {#ezA (vAk) hi na prARo 'pAno vyAna upAnaH samAno '
2211	anakṣastambham	anakzastamBam	a	a	root	True		von	{#a/nakzastamBam#}¦ (von 3. {#a#} + 1. {#akza — stamBa#}) adv. : {#taM (yUpaM) vA
2237	anajakā	anajakA	a	a	root	True		von	{#anajikA#}¦ demin. von 3. {#a#} + {#ajA#} (s. u. 1. {#aja#} 1,c.) P. 7,3,47.
2251	anativyādhya	anativyADya	vyadh	vyaD	root	True		von	#} + {#ativyADya#} von {#vyaD#} mit {#ati#}) adj. : {#varma^#} AV. 9,2,16. — Vgl. {#ativyA
2252	anatyudya	anatyudya	vad	vad	root	True		von	#a#} + {#atyudya#} von {#vad#} mit {#ati#}) adj. : {#hi\ra\Rya\ga\rBaM pa^ra\mama^natyu\dy
2258	anadhīnaka	anaDInaka	a	a	root	True		von	{#anaDInaka#}¦ (von 3. {#a#} + {#aDIna#}) adj.  AK. 2,10,9. H. 918.
2260	anana	anana	an	an	root	True		von	{#anana#}¦ (von 2. {#an#}) n.  NIR. 2,5.
2283	anantarāyam	anantarAyam	a	a	root	True		von	{#a/nantarAyam#}¦ (von 3. {#a#} + {#antarAya#}) adv.  ŚAT. BR. 1,1,2,8. {#tA et
2302	ananyagatika	ananyagatika	a	a	root	True		von	{#ananyagatika#}¦ (von 3. {#a#} + {#anyagati#}) adj.  ({#ekASraya#}) Udbhaṭa im
2311	anapa	anapa	a	a	root	True		von	{#anapa#}¦ (von 3. {#a#} + {#ap#}) adj. : {#anapaM saraH#} VOP. 6,90.
2314	anapacyuta	anapacyuta	cyu	cyu	root	True		von	#} + {#apacyuta#} [von {#cyu#} mit {#apa#}]) adj. : {#anapacyuta\M sada^so\ na BUma^#} ṚV.
2315	anapajayyam	anapajayyam	a	a	root	True		von	{#anapajayya/m#}¦ (von 3. {#a#} + {#apajayya#}) adv.  ŚAT. BR. 1,2,4,9. 3,4,2,8
2320	anapanihitam	anapanihitam	a	a	root	True		von	{#anapanihita/m#}¦ (von 3. {#a#} + {#apanihita#}) adv. : {#evamu kftsnamevAgnima
2321	anapayati	anapayati	i	i	root	True		von	.
2323	anaparāddham	anaparAdDam	a	a	root	True		von	{#anaparAdDa/m#}¦ (von 3. {#a#} + {#aparAdDa#}) adv. : {#yajamAnasya#} ŚAT. BR.
2355	anabhyāsamitya	anaByAsamitya	i	i	root	True	gehen	von	} von {#i#} ]) adj.  P. 6,3,70, Vārtt. 5.
2356	anabhraka	anaBraka	a	a	root	True		von	{#anaBraka#}¦ (von 3. {#a#} + {#aBra#}) m. pl. eine Klasse von Göttern bei
2372	anarthaka	anarTaka	a	a	root	True		von	{#anarTaka#}¦ (von 3. {#a#} + {#arTa#}) adj. gaṇa {#uraAdi#}  1〉  NIR. 1,15
2385	anala	anala	an	an	root	True		von	
2397	anavatapta	anavatapta	tap	tap	root	True		von	a#} + {#avatapta#} von {#tap#} mit {#ava#}) N. pr.  1〉 ein König der Nāgaʼs LALIT. 197. 20
2403	anavadrāṇa	anavadrARa	drā	drA	root	True		von	a#} + {#avadrARa#} von {#drA#} mit {#ava#}) adj. : {#bo\DaSca^ tvA prativo\DaSca^ rakzatAm
2410	anavant	anavant	ana	ana	root	True		von	{#anavant#}¦ (von 2. {#ana#}) adj. ; vgl. {#anavattva#}.
2412	anavabrava	anavabrava	brū	brU	root	True		von	#} + {#avabrava#} [von {#brU#} mit {#ava#}]) adj. : {#vi\je\za\kfdindra^ ivAnavabra\vo3^\s
2416	anavamarśam	anavamarSam	a	a	root	True		von	{#a/navamarSam#}¦ (von 3. {#a#} + {#avamarSa#}) adv.  ŚAT. BR. 1,2,5,26.
2434	anavānam	anavAnam	a	a	root	True		von	{#anavAnam#}¦ (von 3. {#a#} + {#avAna#} von 2. {#an#} mit {#ava#}) adv. : {
2434	anavānam	anavAnam	an	an	root	True		von	{#a#} + {#avAna#} von 2. {#an#} mit {#ava#}) adv. : {#anavAnaM dvidevatyAnyajetprARAnAM s
2435	anavāya	anavAya	i	i	root	True		von	{#a#} + {#avAya#} von {#i#} mit {#ava#}) adj. : {#dvezo^ DatamanavAyaM ki^mI\dine^#} ṚV.
2436	anavekṣaka	anavekzaka	a	a	root	True		von	{#anavekzaka#}¦ (von 3. {#a#} + {#avekzA#}) adj. : {#DarmADarmAna vekzakAH#}
2442	anaśnant	anaSnant	aś	aS	root	True		von	{#a#} + {#aSnant#} von {#aS#}) adj.  ṚV. 1,164,20. = MUṆḌ. UP. 3,1,1. = P. 8,1,65, Sch. ŚA
2454	anasūya	anasUya	a	a	root	True		von	{#anasUya#}¦ (von 3. {#a#} + {#asUyA#})  1〉 adj. : {#SraddaDAno 'nasUyaSca
2463	anasthika	anasTika	a	a	root	True		von	{#ana/sTika#}¦ (von 3. {#a#} + {#asTi#}) adj. dass. ŚAT. BR. 1,6,3,40. 6,6,2
